codigo;codigo_formatado;descricao;data_inicio;data_fim;tipo_orgao_ato_ini;numero_ato_ini;ano_ato_ini;source_id;data_ultima_alteracao;snapshot_gerado_em
85311010;8531.10.10;Alarmes contra incêndio ou sobreaquecimento;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85311090;8531.10.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85312000;8531.20.00;- Painéis indicadores com dispositivos de cristais líquidos (LCD) ou de diodos emissores de luz (LED);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85318000;8531.80.00;- Outros aparelhos;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85319000;8531.90.00;- Partes;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85321000;8532.10.00;- Condensadores fixos concebidos para linhas elétricas de 50/60 Hz e capazes de absorver uma potência reativa igual ou superior a 0,5 kvar (condensadores de potência);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85322111;8532.21.11;Com tensão de isolação inferior ou igual a 125 V;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85322119;8532.21.19;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85322120;8532.21.20;Próprios para montagem por inserção (PTH - <i>Pin Through Hole</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85322190;8532.21.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85322200;8532.22.00;-- Eletrolíticos de alumínio;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85322310;8532.23.10;Próprios para montagem em superfície (SMD - <i>Surface Mounted Device</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85322390;8532.23.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85322410;8532.24.10;Próprios para montagem em superfície (SMD - <i>Surface Mounted Device</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85322420;8532.24.20;Próprios para montagem por inserção (PTH - <i>Pin Through Hole</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85322490;8532.24.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85322510;8532.25.10;Próprios para montagem em superfície (SMD - <i>Surface Mounted Device</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85322590;8532.25.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85322910;8532.29.10;Próprios para montagem em superfície (SMD - <i>Surface Mounted Device</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85322990;8532.29.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85323010;8532.30.10;Próprios para montagem em superfície (SMD - <i>Surface Mounted Device</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85323090;8532.30.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85329000;8532.90.00;- Partes;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85331000;8533.10.00;- Resistências fixas de carbono, aglomeradas ou de camada;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85332110;8533.21.10;De fio;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85332120;8533.21.20;Próprias para montagem em superfície (SMD - <i>Surface Mounted Device</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85332190;8533.21.90;Outras;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85332900;8533.29.00;-- Outras;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85333110;8533.31.10;Potenciômetros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85333190;8533.31.90;Outras;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85333910;8533.39.10;Potenciômetros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85333990;8533.39.90;Outras;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85334011;8533.40.11;Termistores;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85334012;8533.40.12;Varistores para uma tensão inferior ou igual a 1.000 V;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85334013;8533.40.13;Outros varistores;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85334019;8533.40.19;Outras;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85334091;8533.40.91;Potenciômetro de carvão, do tipo utilizado para determinar o ângulo de abertura da borboleta, em sistemas de injeção de combustível controlados eletronicamente;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85334092;8533.40.92;Outros potenciômetros de carvão;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85334099;8533.40.99;Outras;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85339000;8533.90.00;- Partes;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85340011;8534.00.11;Com isolante de resina fenólica e papel celulósico;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85340012;8534.00.12;Com isolante de resina epóxida e papel celulósico;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85340013;8534.00.13;Com isolante de resina epóxida e tecido de fibra de vidro;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85340019;8534.00.19;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85340020;8534.00.20;Simples face, flexíveis;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85340031;8534.00.31;Com isolante de resina fenólica e papel celulósico;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85340032;8534.00.32;Com isolante de resina epóxida e papel celulósico;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85340033;8534.00.33;Com isolante de resina epóxida e tecido de fibra de vidro;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85340039;8534.00.39;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85340040;8534.00.40;Dupla face, flexíveis;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85340051;8534.00.51;Com isolante de resina epóxida e tecido de fibra de vidro;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85340059;8534.00.59;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85351000;8535.10.00;- Fusíveis e corta-circuitos de fusíveis;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85352100;8535.21.00;-- Para uma tensão inferior a 72,5 kV;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85352900;8535.29.00;-- Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85353013;8535.30.13;Interruptores a vácuo, sem dispositivo de acionamento (ampolas a vácuo);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85353017;8535.30.17;Outros, com dispositivo de acionamento não automático;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85353018;8535.30.18;Outros, com dispositivo de acionamento automático, exceto os de contatos imersos em meio líquido;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85353019;8535.30.19;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85353023;8535.30.23;Interruptores a vácuo, sem dispositivo de acionamento (ampolas a vácuo);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85353027;8535.30.27;Outros, com dispositivo de acionamento não automático;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85353028;8535.30.28;Outros, com dispositivo de acionamento automático, exceto os de contatos imersos em meio líquido;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85353029;8535.30.29;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85354010;8535.40.10;Para-raios para proteção de linhas de transmissão de eletricidade;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85354090;8535.40.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85359010;8535.90.10;Comutadores com ampolas a vácuo, sem interrupção de circulação de corrente durante a comutação, para uma corrente nominal igual ou superior a 100 A;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85359090;8535.90.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85361000;8536.10.00;- Fusíveis e corta-circuitos de fusíveis;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85362000;8536.20.00;- Disjuntores;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85363010;8536.30.10;Centelhador a gás;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85363090;8536.30.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85364100;8536.41.00;-- Para uma tensão não superior a 60 V;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85364900;8536.49.00;-- Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85365010;8536.50.10;Unidade chaveadora de conversor de subida e descida para sistema de telecomunicações via satélite;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85365020;8536.50.20;Unidade chaveadora de amplificador de alta potência (HPA) para sistema de telecomunicações via satélite;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85365030;8536.50.30;Comutadores codificadores digitais, próprios para montagem em circuitos impressos;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85365090;8536.50.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85366100;8536.61.00;-- Suportes para lâmpadas;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85366910;8536.69.10;Tomada polarizada e tomada blindada;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85366990;8536.69.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85367000;8536.70.00;- Conectores para fibras ópticas, feixes ou cabos de fibras ópticas;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85369010;8536.90.10;Conectores para cabos planos constituídos por condutores paralelos isolados individualmente;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85369020;8536.90.20;Tomadas de contato deslizante em condutores aéreos;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85369030;8536.90.30;Soquetes para microestruturas eletrônicas;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85369040;8536.90.40;Conectores para circuito impresso;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85369050;8536.90.50;Terminais de conexão para condensadores, mesmo montados em suporte isolante;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85369060;8536.90.60;Conector de corrente elétrica para acoplamento através da carcaça, do tipo utilizado em motocompressores herméticos de refrigeração;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85369090;8536.90.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85371011;8537.10.11;Com processador e barramento de 32 bits ou superior, incorporando recursos gráficos e execução de macros, resolução inferior ou igual a 1 micrômetro (mícron) e capacidade de conexão digital para servo-acionamento, com monitor policromático;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85371019;8537.10.19;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85371020;8537.10.20;Controladores programáveis;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85371030;8537.10.30;Controladores de demanda de energia elétrica;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85371090;8537.10.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85372010;8537.20.10;Subestações isoladas a gás (GIS - <i>Gas-Insulated Switchgear</i> ou HIS - <i>Highly Integrated Switchgear</i>), para uma tensão superior a 52 kV;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85372090;8537.20.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85381000;8538.10.00;- Quadros, painéis, consoles, cabinas, armários e outros suportes, da posição 85.37, desprovidos dos seus aparelhos;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85389010;8538.90.10;Circuitos impressos com componentes elétricos ou eletrônicos, montados;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85389020;8538.90.20;De disjuntores, para uma tensão igual ou superior a 72,5 kV;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85389090;8538.90.90;Outras;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85391010;8539.10.10;Para uma tensão inferior ou igual a 15 V;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85391090;8539.10.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85392110;8539.21.10;Para uma tensão inferior ou igual a 15 V;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85392190;8539.21.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85392200;8539.22.00;-- Outros, de potência não superior a 200 W e uma tensão superior a 100 V;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85392910;8539.29.10;Para uma tensão inferior ou igual a 15 V;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85392990;8539.29.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85393111;8539.31.11;Que contenham mais de 5 mg de mercúrio por cada invólucro (tubo);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85393119;8539.31.19;Outras;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85393120;8539.31.20;Outras lâmpadas;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85393131;8539.31.31;Com fósforo tribanda e que contenham mais de 5 mg de mercúrio;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85393132;8539.31.32;Com fósforo em halofosfato e que contenham mais de 10 mg de mercúrio;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85393139;8539.31.39;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85393210;8539.32.10;De vapor de mercúrio;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85393220;8539.32.20;De vapor de sódio;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85393230;8539.32.30;De halogeneto metálico;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85393911;8539.39.11;De comprimento não superior a 500 mm e que contenham mais de 3,5 mg de mercúrio;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85393912;8539.39.12;De comprimento superior a 500 mm, mas não superior a 1.500 mm e que contenham mais de 5 mg de mercúrio;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85393913;8539.39.13;De comprimento superior a 1.500 mm e que contenham mais de 13 mg de mercúrio;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85393919;8539.39.19;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85393990;8539.39.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85394110;8539.41.10;De potência igual ou superior a 1.000 W;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85394190;8539.41.90;Outras;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85394900;8539.49.00;-- Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85395100;8539.51.00;-- Módulos de diodos emissores de luz (LED);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85395200;8539.52.00;-- Lâmpadas e tubos de diodos emissores de luz (LED);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85399010;8539.90.10;Eletrodos;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85399020;8539.90.20;Bases;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85399090;8539.90.90;Outras;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85401100;8540.11.00;-- A cores;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85401200;8540.12.00;-- A preto e branco ou outros monocromos;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85402011;8540.20.11;A preto e branco ou outros monocromos;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85402019;8540.20.19;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85402020;8540.20.20;Tubos conversores ou intensificadores de imagens, de raios X;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85402090;8540.20.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85404000;8540.40.00;"- Tubos de visualização de dados gráficos, em monocromos; tubos de visualização de dados gráficos, a cores, com uma tela (ecrã*) fosfórica de espaçamento entre os pontos inferior a 0,4 mm";;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85406010;8540.60.10;Tubos de visualização de dados gráficos, em cores, com uma tela de espaçamento entre os pontos igual ou superior a 0,4 mm;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85406090;8540.60.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85407100;8540.71.00;-- Magnétrons;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85407900;8540.79.00;-- Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85408100;8540.81.00;-- Tubos de recepção ou de amplificação;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85408910;8540.89.10;Válvulas de potência para transmissores;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85408990;8540.89.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85409110;8540.91.10;Bobinas de deflexão (<i>yokes</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85409120;8540.91.20;Núcleos de pó ferromagnético para bobinas de deflexão (<i>yokes</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85409130;8540.91.30;Canhões eletrônicos;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85409140;8540.91.40;Painel de vidro, máscara de sombra e blindagem interna, reunidos, para tubos tricromáticos;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85409190;8540.91.90;Outras;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85409900;8540.99.00;-- Outras;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85411011;8541.10.11;Zener;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85411012;8541.10.12;Outros, de intensidade de corrente inferior ou igual a 3 A;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85411019;8541.10.19;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85411021;8541.10.21;Zener;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85411022;8541.10.22;Outros, de intensidade de corrente inferior ou igual a 3 A;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85411029;8541.10.29;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85411031;8541.10.31;Zener;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85411032;8541.10.32;Outros, de intensidade de corrente inferior ou igual a 3 A;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85411039;8541.10.39;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85411091;8541.10.91;Zener;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85411092;8541.10.92;Outros, de intensidade de corrente inferior ou igual a 3 A;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85411099;8541.10.99;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85412110;8541.21.10;Não montados;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85412120;8541.21.20;Montados, próprios para montagem em superfície (SMD - <i>Surface Mounted Device</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85412191;8541.21.91;De efeito de campo, com junção heterogênea (HJFET ou HEMT);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85412199;8541.21.99;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85412910;8541.29.10;Não montados;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85412920;8541.29.20;Montados;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85413011;8541.30.11;De intensidade de corrente inferior ou igual a 3 A;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85413019;8541.30.19;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85413021;8541.30.21;De intensidade de corrente inferior ou igual a 3 A;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85413029;8541.30.29;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85414111;8541.41.11;Diodos emissores de luz (LED), exceto diodos laser;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85414112;8541.41.12;Diodos laser;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85414121;8541.41.21;Diodos emissores de luz (LED), exceto diodos laser, próprios para montagem em superfície (SMD - <i>Surface Mounted Device</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85414122;8541.41.22;Outros diodos emissores de luz (LED), exceto diodos laser;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85414123;8541.41.23;Diodos laser com comprimento de onda de 1.300 nm ou 1.500 nm;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85414124;8541.41.24;Outros diodos laser;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85414210;8541.42.10;Células solares orgânicas;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85414220;8541.42.20;Outras células solares;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85414290;8541.42.90;Outras;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85414300;8541.43.00;-- Células fotovoltaicas montadas em módulos ou em painéis;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85414900;8541.49.00;-- Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85415100;8541.51.00;-- Transdutores à base de semicondutores;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85415900;8541.59.00;-- Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85416010;8541.60.10;De quartzo, de frequência igual ou superior a 1 MHz, mas não superior a 100 MHz;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85416090;8541.60.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85419010;8541.90.10;Suportes-conectores apresentados em tiras (<i>lead frames</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85419020;8541.90.20;Coberturas para encapsulamento (cápsulas);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
85419090;8541.90.90;Outras;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
