cest;cest_normalizado;ncm_sh;authority_source_id;ingestion_source_id;snapshot_gerado_em
17.044.09;1704409;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.10;1704410;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.11;1704411;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.12;1704412;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.13;1704413;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.14;1704414;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.15;1704415;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.16;1704416;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.17;1704417;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.18;1704418;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.19;1704419;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.20;1704420;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.21;1704421;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.22;1704422;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.23;1704423;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.24;1704424;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.25;1704425;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.26;1704426;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.27;1704427;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.045.00;1704500;1101.00.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.00;1704600;1901.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.00;1704600;1901.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.01;1704601;1901.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.01;1704601;1901.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.02;1704602;1901.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.02;1704602;1901.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.03;1704603;1901.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.03;1704603;1901.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.04;1704604;1901.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.04;1704604;1901.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.05;1704605;1901.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.05;1704605;1901.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.06;1704606;1901.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.06;1704606;1901.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.07;1704607;1901.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.07;1704607;1901.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.08;1704608;1901.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.08;1704608;1901.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.09;1704609;1901.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.09;1704609;1901.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.10;1704610;1901.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.10;1704610;1901.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.11;1704611;1901.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.11;1704611;1901.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.12;1704612;1901.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.12;1704612;1901.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.13;1704613;1901.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.13;1704613;1901.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.14;1704614;1901.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.14;1704614;1901.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.15;1704615;1901.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.15;1704615;1901.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.16;1704616;1901.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.046.16;1704616;1901.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.047.00;1704700;1902.30.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.047.01;1704701;1902.30.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.048.00;1704800;1902;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.048.01;1704801;1902.40.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.048.02;1704802;1902.20.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.049.00;1704900;1902.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.049.01;1704901;1902.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.049.02;1704902;1902.11.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.049.03;1704903;1902.19.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.049.04;1704904;1902.19.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.049.05;1704905;1902.19.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.049.06;1704906;1902.11.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.049.07;1704907;1902.11.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.050.00;1705000;1905.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.051.00;1705100;1905.20.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.052.00;1705200;1905.20.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.053.00;1705300;1905.31.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.053.01;1705301;1905.31.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.053.02;1705302;1905.31.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.054.00;1705400;1905.31.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.054.01;1705401;1905.31.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.054.02;1705402;1905.31.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.056.00;1705600;1905.90.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.056.01;1705601;1905.90.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.056.02;1705602;1905.90.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.057.00;1705700;1905.32.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.058.00;1705800;1905.32.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.059.00;1705900;1905.40.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.060.00;1706000;1905.90.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.062.00;1706200;1905.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.062.01;1706201;1905.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.062.02;1706202;1905.90.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.062.02;1706202;1905.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.062.03;1706203;1905.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.063.00;1706300;1905.10.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.064.00;1706400;1905.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.065.00;1706500;1507.90.11;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.066.00;1706600;1508;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.067.00;1706700;1509;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.067.01;1706701;1509;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.067.02;1706702;1509;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.068.00;1706800;1510;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.069.00;1706900;1512.19.11;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.069.01;1706901;1512.29.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.070.00;1707000;1514.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.071.00;1707100;1515.19.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.072.00;1707200;1515.29.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.073.00;1707300;1512.29.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.074.00;1707400;1517.90.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.075.00;1707500;1511;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.075.00;1707500;1513;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.075.00;1707500;1514;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.075.00;1707500;1515;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.075.00;1707500;1516;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.075.00;1707500;1518;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.076.00;1707600;1601.00.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.077.00;1707700;1601.00.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.077.01;1707701;1601.00.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.078.00;1707800;1601.00.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.079.00;1707900;1602;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.079.01;1707901;1602.31.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.079.02;1707902;1602.32.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.079.03;1707903;1602.32.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.079.04;1707904;1602.41.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.079.05;1707905;1602.49.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.079.06;1707906;1602.50.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.079.07;1707907;1602.49.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.079.08;1707908;1602.31;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.079.08;1707908;1602.32;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.080.00;1708000;1604;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.080.01;1708001;1604.20.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.081.00;1708100;1604;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.082.00;1708200;1605;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.083.00;1708300;0210.20.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.083.00;1708300;0210.99.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.083.00;1708300;1502;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.083.01;1708301;0210.20.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.084.00;1708400;201;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.084.00;1708400;202;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.084.00;1708400;204;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.084.00;1708400;206;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.085.00;1708500;204;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.086.00;1708600;0210.99.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.086.00;1708600;1502.10.19;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.086.00;1708600;1502.90.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.087.00;1708700;0210.99.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.087.00;1708700;1501;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.087.00;1708700;207;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.087.00;1708700;209;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.087.01;1708701;0210.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.087.01;1708701;0210.99.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.087.01;1708701;1501;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.087.01;1708701;203;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.087.01;1708701;206;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.087.01;1708701;209;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.087.02;1708702;0207.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.087.02;1708702;0207.2;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.088.00;1708800;710;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.088.01;1708801;710;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.089.00;1708900;811;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.089.01;1708901;811;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.090.00;1709000;2001;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.090.01;1709001;2001;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.091.00;1709100;2004;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.091.01;1709101;2004;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.092.00;1709200;2005;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.092.01;1709201;2005;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.093.00;1709300;2006.00.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.093.01;1709301;2006.00.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.094.00;1709400;2007;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.094.01;1709401;2007;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.095.00;1709500;2008;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.095.01;1709501;2008;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.096.00;1709600;901;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.096.01;1709601;901;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.096.02;1709602;901;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.096.03;1709603;901;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.096.04;1709604;901;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.096.05;1709605;901;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.097.00;1709700;1211.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.097.00;1709700;2106.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.097.00;1709700;902;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.098.00;1709800;0903.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.099.00;1709900;1701.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.099.00;1709900;1701.99.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.099.01;1709901;1701.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.099.01;1709901;1701.99.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.099.02;1709902;1701.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.099.02;1709902;1701.99.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.100.00;1710000;1701.91.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.100.01;1710001;1701.91.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.100.02;1710002;1701.91.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.101.00;1710100;1701.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.101.00;1710100;1701.99.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.101.01;1710101;1701.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.101.01;1710101;1701.99.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.101.02;1710102;1701.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.101.02;1710102;1701.99.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.102.00;1710200;1701.91.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.102.01;1710201;1701.91.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.102.02;1710202;1701.91;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.103.00;1710300;1701.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.103.00;1710300;1701.99.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.103.01;1710301;1701.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.103.01;1710301;1701.99.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.103.02;1710302;1701.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.103.02;1710302;1701.99.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.104.00;1710400;1701.91.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.104.01;1710401;1701.91.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.104.02;1710402;1701.91.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.105.00;1710500;1702;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.105.01;1710501;1702;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.105.02;1710502;1702;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.106.00;1710600;2008.19.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.107.00;1710700;2101.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.107.01;1710701;2101.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.108.00;1710800;2101.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.108.01;1710801;2101.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.109.00;1710900;1901.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
